loss,accuracy,val_loss,val_accuracy
1.9286106824874878,0.24830053746700287,1.549882173538208,0.34161490201950073
1.5683236122131348,0.3037567138671875,1.4424604177474976,0.3614906966686249
1.4923635721206665,0.3449016213417053,1.3797099590301514,0.373913049697876
1.455445647239685,0.3685151934623718,1.332592487335205,0.43726709485054016
1.4356259107589722,0.38461539149284363,1.2996089458465576,0.43229812383651733
1.4400591850280762,0.3838998079299927,1.3890782594680786,0.39503106474876404
1.4103432893753052,0.42075133323669434,1.386715054512024,0.4447205066680908
1.3985769748687744,0.41860464215278625,1.2468947172164917,0.5552794933319092
1.3542057275772095,0.46547406911849976,1.2345646619796753,0.52173912525177
1.3306394815444946,0.4779964089393616,1.2656463384628296,0.49937888979911804
1.3335901498794556,0.4593917727470398,1.2470425367355347,0.49813663959503174
1.3401633501052856,0.4647584855556488,1.1700621843338013,0.5503105521202087
1.3232582807540894,0.47620752453804016,1.2496283054351807,0.4521739184856415
1.3229196071624756,0.4697674512863159,1.2596697807312012,0.5130434632301331
1.3064332008361816,0.4880143105983734,1.1823375225067139,0.5515527725219727
1.2956538200378418,0.491592139005661,1.1498303413391113,0.5639751553535461
1.314919352531433,0.47262969613075256,1.235137701034546,0.46086955070495605
1.2904388904571533,0.49123433232307434,1.1454752683639526,0.5838509202003479
1.259710669517517,0.5159212946891785,1.1329106092453003,0.5590062141418457
1.2822775840759277,0.49087655544281006,1.130854845046997,0.5714285969734192
1.274835228919983,0.4940966069698334,1.2438455820083618,0.47329193353652954
1.2956479787826538,0.4862253963947296,1.1404733657836914,0.5677018761634827
1.262356162071228,0.5005366802215576,1.1017669439315796,0.5950310826301575
1.265925645828247,0.5123434662818909,1.1341378688812256,0.591304361820221
1.245754361152649,0.5237925052642822,1.2047264575958252,0.5540372729301453
1.2521523237228394,0.5177102088928223,1.1584973335266113,0.5677018761634827
1.255666971206665,0.5220035910606384,1.156334638595581,0.5652173757553101
1.2313480377197266,0.5409660339355469,1.131055474281311,0.5602484345436096
1.2463929653167725,0.5220035910606384,1.1388016939163208,0.5403726696968079
1.2402470111846924,0.5184257626533508,1.3056784868240356,0.4708074629306793
1.2434521913528442,0.5084078907966614,1.107633352279663,0.5714285969734192
1.2197790145874023,0.5402504205703735,1.1028491258621216,0.5888198614120483
1.2253692150115967,0.5259391665458679,1.1113280057907104,0.5838509202003479
1.22171151638031,0.5291591882705688,1.073075294494629,0.5863354206085205
1.2122026681900024,0.5341681838035583,1.095535397529602,0.5925465822219849
1.188425064086914,0.5513416528701782,1.0557143688201904,0.6024844646453857
1.1998366117477417,0.539534866809845,1.1507501602172852,0.5440993905067444
1.1938648223876953,0.5488371849060059,1.0534672737121582,0.6086956262588501
1.2032393217086792,0.5352414846420288,1.0701411962509155,0.5975155234336853
1.1983383893966675,0.5327370166778564,1.0635552406311035,0.5950310826301575
1.1690438985824585,0.5567083954811096,1.0819804668426514,0.591304361820221
1.172942876815796,0.5542039275169373,1.1115977764129639,0.5801241993904114
1.188498854637146,0.5459749698638916,1.1298247575759888,0.5403726696968079
1.1652768850326538,0.5538461804389954,1.0717248916625977,0.6012422442436218
1.1430364847183228,0.5703040957450867,1.0482382774353027,0.6012422442436218
1.2091126441955566,0.5323792695999146,1.0538054704666138,0.5975155234336853
1.1765027046203613,0.5427549481391907,1.078050136566162,0.6012422442436218
1.1885757446289062,0.5438282489776611,1.054971694946289,0.6000000238418579
1.200475811958313,0.5355992913246155,1.095672845840454,0.5863354206085205
1.1493061780929565,0.5663685202598572,1.0570999383926392,0.6062111854553223
1.142091155052185,0.5627906918525696,1.090773344039917,0.5664596557617188
1.174494743347168,0.5466905236244202,1.068110704421997,0.5863354206085205
1.14275324344635,0.5527728199958801,1.0690526962280273,0.6000000238418579
1.134726881980896,0.562075138092041,1.072680115699768,0.5975155234336853
1.146223545074463,0.5577817559242249,1.014228343963623,0.6186335682868958
1.1414531469345093,0.5617173314094543,1.026086449623108,0.5987577438354492
1.1382639408111572,0.5706619024276733,1.061040997505188,0.5950310826301575
1.145526647567749,0.5631484985351562,1.0455851554870605,0.5888198614120483
1.1679954528808594,0.5542039275169373,1.074668288230896,0.6000000238418579
1.129740595817566,0.5663685202598572,1.064407229423523,0.6037266850471497
1.1223111152648926,0.5699463486671448,1.0305562019348145,0.6037266850471497
1.1397746801376343,0.5645796060562134,1.0869643688201904,0.5751552581787109
1.121652364730835,0.578890860080719,1.0204726457595825,0.6173912882804871
1.1261098384857178,0.5796064138412476,1.0348892211914062,0.6136645674705505
1.1127530336380005,0.5856887102127075,1.0075080394744873,0.6285714507102966
1.114532232284546,0.5792486667633057,0.9918583631515503,0.6223602294921875
1.1346455812454224,0.5699463486671448,1.024770736694336,0.6086956262588501
1.1165387630462646,0.5652951598167419,1.0231481790542603,0.6099379062652588
1.1220884323120117,0.5735241770744324,1.0555864572525024,0.6111801266670227
1.1257367134094238,0.5731663703918457,1.0265825986862183,0.6198757886886597
1.1409412622451782,0.5610017776489258,1.070300579071045,0.5850931406021118
1.137769103050232,0.5660107135772705,0.9968743324279785,0.6248447299003601
1.1370868682861328,0.5570662021636963,1.0060406923294067,0.6273291707038879
1.119588851928711,0.5699463486671448,1.0069913864135742,0.6111801266670227
1.1258654594421387,0.5663685202598572,1.0396502017974854,0.6049689650535583
1.1136279106140137,0.5738819241523743,0.980581521987915,0.6372670531272888
1.0972775220870972,0.5799642205238342,1.025115966796875,0.6000000238418579
