loss,accuracy,val_loss,val_accuracy
2.0565693378448486,0.2858676314353943,1.6765170097351074,0.26832297444343567
1.6611970663070679,0.3255814015865326,1.3453108072280884,0.46086955070495605
1.5145158767700195,0.3631484806537628,1.3758198022842407,0.4124223589897156
1.4357370138168335,0.3849731683731079,1.2255077362060547,0.48571428656578064
1.4557044506072998,0.3946332633495331,1.3710261583328247,0.3875776529312134
1.4285846948623657,0.40214669704437256,1.253955364227295,0.4931676983833313
1.407048225402832,0.4153846204280853,1.2474770545959473,0.47453415393829346
1.38792085647583,0.4268336296081543,1.1922285556793213,0.5416148900985718
1.3829885721206665,0.4143112599849701,1.2221354246139526,0.48571428656578064
1.358142375946045,0.44937387108802795,1.262292504310608,0.48819875717163086
1.375950574874878,0.4361359477043152,1.2503633499145508,0.5055900812149048
1.34256112575531,0.4669051766395569,1.1750866174697876,0.5490683317184448
1.31316077709198,0.47441861033439636,1.209252119064331,0.5316770076751709
1.321845531463623,0.46225401759147644,1.2514678239822388,0.5043478012084961
1.3174437284469604,0.4683363139629364,1.1707026958465576,0.5602484345436096
1.3182852268218994,0.471914142370224,1.1357080936431885,0.582608699798584
1.2906696796417236,0.4940966069698334,1.1278767585754395,0.5726708173751831
1.2746210098266602,0.4905187785625458,1.1511304378509521,0.5788819789886475
1.2774240970611572,0.500178873538971,1.1171140670776367,0.5478261113166809
1.2888957262039185,0.48729875683784485,1.2240484952926636,0.5204969048500061
1.2909817695617676,0.4919499158859253,1.3159387111663818,0.47204968333244324
1.2863961458206177,0.4987477660179138,1.11527681350708,0.5677018761634827
1.2522770166397095,0.5084078907966614,1.1648210287094116,0.5478261113166809
1.2619844675064087,0.5055456161499023,1.1578865051269531,0.5316770076751709
1.2367463111877441,0.5277280807495117,1.0700515508651733,0.6024844646453857
1.2476259469985962,0.5159212946891785,1.080954909324646,0.5850931406021118
1.2333117723464966,0.519856870174408,1.0966004133224487,0.5838509202003479
1.237400770187378,0.5355992913246155,1.1963486671447754,0.5416148900985718
1.2295171022415161,0.5202146768569946,1.109383463859558,0.5863354206085205
1.2823538780212402,0.49660107493400574,1.2210044860839844,0.5229813456535339
1.2742559909820557,0.4973166286945343,1.1321799755096436,0.5552794933319092
1.247086524963379,0.5134168267250061,1.111081838607788,0.5813664793968201
1.228676438331604,0.5191413164138794,1.1275010108947754,0.5652173757553101
1.232499599456787,0.5309481024742126,1.069500207901001,0.5726708173751831
1.2117687463760376,0.5305903553962708,1.1040371656417847,0.5677018761634827
1.22328782081604,0.525581419467926,1.091021180152893,0.5838509202003479
1.229817271232605,0.522719144821167,1.0881803035736084,0.6012422442436218
1.225101113319397,0.5266547203063965,1.08139169216156,0.5950310826301575
1.207663655281067,0.5323792695999146,1.062436819076538,0.5863354206085205
1.2045047283172607,0.5345259308815002,1.0702625513076782,0.6099379062652588
